filename	scene_label	device
audio/metro_station-london-74-2081-2-a.wav	metro_station	a
audio/bus-helsinki-18-718-4-a.wav	bus	a
audio/tram-lisbon-1035-41671-9-a.wav	tram	a
audio/metro-london-48-1454-0-a.wav	metro	a
audio/metro_station-prague-1019-43647-5-a.wav	metro_station	a
audio/airport-barcelona-1-48-7-a.wav	airport	a
audio/metro-paris-51-1534-0-a.wav	metro	a
audio/bus-lyon-1129-42709-6-a.wav	bus	a
audio/public_square-lyon-1024-43386-1-a.wav	public_square	a
audio/tram-paris-195-5896-4-a.wav	tram	a
audio/public_square-helsinki-112-3251-6-a.wav	public_square	a
audio/airport-stockholm-10-420-7-a.wav	airport	a
audio/park-lisbon-1052-42118-3-a.wav	park	a
audio/public_square-lyon-1017-40021-3-a.wav	public_square	a
audio/public_square-milan-1014-43988-3-a.wav	public_square	a
audio/park-paris-100-2844-5-a.wav	park	a
audio/street_traffic-vienna-177-5457-0-a.wav	street_traffic	a
audio/public_square-barcelona-109-3128-4-a.wav	public_square	a
audio/metro-helsinki-45-1339-3-a.wav	metro	a
audio/metro_station-stockholm-84-2267-1-a.wav	metro_station	a
audio/airport-lisbon-1114-43793-9-a.wav	airport	a
audio/airport-vienna-13-521-7-a.wav	airport	a
audio/airport-stockholm-11-466-6-a.wav	airport	a
audio/park-lyon-1144-42438-9-a.wav	park	a
audio/park-helsinki-94-2617-2-a.wav	park	a
audio/metro_station-helsinki-67-1990-2-a.wav	metro_station	a
audio/airport-stockholm-10-429-7-a.wav	airport	a
audio/metro-prague-1026-42603-5-a.wav	metro	a
audio/airport-lisbon-1114-40861-2-a.wav	airport	a
audio/public_square-helsinki-110-3191-7-a.wav	public_square	a
audio/street_pedestrian-lisbon-1099-40429-1-a.wav	street_pedestrian	a
audio/metro_station-paris-78-2134-0-a.wav	metro_station	a
audio/park-prague-1038-42645-5-a.wav	park	a
audio/metro_station-stockholm-84-2284-2-a.wav	metro_station	a
audio/shopping_mall-lyon-1066-40095-2-a.wav	shopping_mall	a
audio/shopping_mall-london-131-3944-5-a.wav	shopping_mall	a
audio/public_square-prague-1027-42845-6-a.wav	public_square	a
audio/public_square-vienna-124-3669-5-a.wav	public_square	a
audio/street_traffic-helsinki-164-5036-4-a.wav	street_traffic	a
audio/public_square-milan-1044-41886-9-a.wav	public_square	a
audio/metro-vienna-59-1785-9-a.wav	metro	a
audio/street_pedestrian-lisbon-1004-40735-4-a.wav	street_pedestrian	a
audio/shopping_mall-lyon-1043-42998-7-a.wav	shopping_mall	a
audio/public_square-paris-118-3447-8-a.wav	public_square	a
audio/street_traffic-prague-1033-40818-7-a.wav	street_traffic	a
audio/metro-milan-1142-42596-6-a.wav	metro	a
audio/airport-vienna-14-569-4-a.wav	airport	a
audio/tram-milan-1065-41438-1-a.wav	tram	a
audio/street_traffic-barcelona-161-4906-4-a.wav	street_traffic	a
audio/bus-stockholm-37-1103-5-a.wav	bus	a
audio/metro_station-lisbon-1020-41753-9-a.wav	metro_station	a
audio/street_pedestrian-helsinki-147-4431-8-a.wav	street_pedestrian	a
audio/park-prague-1038-42071-7-a.wav	park	a
audio/metro-prague-1054-42915-1-a.wav	metro	a
audio/airport-helsinki-3-113-6-a.wav	airport	a
audio/airport-lyon-1095-44085-0-a.wav	airport	a
audio/public_square-barcelona-108-3110-5-a.wav	public_square	a
audio/metro_station-lisbon-1020-40325-1-a.wav	metro_station	a
audio/airport-lyon-1101-40999-0-a.wav	airport	a
audio/metro-milan-1040-40494-5-a.wav	metro	a
audio/public_square-helsinki-112-3235-3-a.wav	public_square	a
audio/bus-paris-26-915-8-a.wav	bus	a
audio/tram-vienna-201-6077-6-a.wav	tram	a
audio/shopping_mall-milan-1084-41461-2-a.wav	shopping_mall	a
audio/airport-vienna-14-563-0-a.wav	airport	a
audio/metro-vienna-59-1770-2-a.wav	metro	a
audio/street_traffic-stockholm-174-5356-9-a.wav	street_traffic	a
audio/metro_station-stockholm-84-2267-0-a.wav	metro_station	a
audio/public_square-prague-1027-40686-0-a.wav	public_square	a
audio/bus-milan-1154-42163-8-a.wav	bus	a
audio/park-lisbon-1104-43907-3-a.wav	park	a
audio/street_traffic-barcelona-163-4974-7-a.wav	street_traffic	a
audio/public_square-prague-1111-43983-3-a.wav	public_square	a
audio/airport-stockholm-12-500-6-a.wav	airport	a
audio/bus-barcelona-15-603-1-a.wav	bus	a
audio/park-paris-100-2834-8-a.wav	park	a
audio/public_square-barcelona-109-3149-0-a.wav	public_square	a
audio/tram-barcelona-179-5545-8-a.wav	tram	a
audio/park-lisbon-1052-40127-5-a.wav	park	a
audio/shopping_mall-lisbon-1125-42157-4-a.wav	shopping_mall	a
audio/shopping_mall-helsinki-130-3896-1-a.wav	shopping_mall	a
audio/public_square-lyon-1056-41074-6-a.wav	public_square	a
audio/street_traffic-helsinki-165-5052-6-a.wav	street_traffic	a
audio/park-lisbon-1104-44040-7-a.wav	park	a
audio/street_pedestrian-vienna-158-4793-6-a.wav	street_pedestrian	a
audio/shopping_mall-barcelona-126-3753-1-a.wav	shopping_mall	a
audio/street_pedestrian-london-151-4604-0-a.wav	street_pedestrian	a
audio/metro-lisbon-1121-43820-5-a.wav	metro	a
audio/street_traffic-london-167-5120-3-a.wav	street_traffic	a
audio/public_square-barcelona-108-3117-9-a.wav	public_square	a
audio/bus-barcelona-17-675-6-a.wav	bus	a
audio/airport-vienna-13-552-9-a.wav	airport	a
audio/bus-lisbon-1156-42486-6-a.wav	bus	a
audio/bus-barcelona-15-600-4-a.wav	bus	a
audio/street_pedestrian-barcelona-143-4336-5-a.wav	street_pedestrian	a
audio/tram-stockholm-198-5956-5-a.wav	tram	a
audio/bus-prague-1102-44055-3-a.wav	bus	a
audio/shopping_mall-helsinki-130-3911-4-a.wav	shopping_mall	a
audio/airport-milan-1089-42083-0-a.wav	airport	a
audio/metro-milan-1141-40656-3-a.wav	metro	a
audio/street_pedestrian-helsinki-148-4466-0-a.wav	street_pedestrian	a
audio/metro_station-lyon-1010-40010-8-a.wav	metro_station	a
audio/airport-vienna-14-581-2-a.wav	airport	a
audio/bus-milan-1078-43958-4-a.wav	bus	a
audio/metro_station-london-73-2076-2-a.wav	metro_station	a
audio/park-lisbon-1104-42215-6-a.wav	park	a
audio/metro-barcelona-42-1297-0-a.wav	metro	a
audio/park-lisbon-1057-41723-0-a.wav	park	a
audio/park-london-96-2690-1-a.wav	park	a
audio/street_pedestrian-helsinki-147-4443-6-a.wav	street_pedestrian	a
audio/tram-stockholm-198-5971-4-a.wav	tram	a
audio/public_square-lisbon-1116-40323-4-a.wav	public_square	a
audio/metro_station-barcelona-63-1890-3-a.wav	metro_station	a
audio/shopping_mall-london-131-3926-9-a.wav	shopping_mall	a
audio/metro-helsinki-45-1351-2-a.wav	metro	a
audio/street_pedestrian-milan-1096-40704-3-a.wav	street_pedestrian	a
audio/bus-prague-1120-41266-1-a.wav	bus	a
audio/metro_station-milan-1117-43284-8-a.wav	metro_station	a
audio/park-stockholm-103-2923-1-a.wav	park	a
audio/street_pedestrian-vienna-158-4807-9-a.wav	street_pedestrian	a
audio/street_pedestrian-milan-1096-42565-1-a.wav	street_pedestrian	a
audio/airport-barcelona-1-73-1-a.wav	airport	a
audio/public_square-vienna-123-3652-9-a.wav	public_square	a
audio/metro_station-helsinki-67-1992-7-a.wav	metro_station	a
audio/street_traffic-lisbon-1067-42067-4-a.wav	street_traffic	a
audio/metro-lyon-1082-40313-9-a.wav	metro	a
audio/public_square-helsinki-112-3264-9-a.wav	public_square	a
audio/public_square-vienna-123-3647-0-a.wav	public_square	a
audio/street_traffic-paris-170-5213-7-a.wav	street_traffic	a
audio/park-lyon-1144-43824-1-a.wav	park	a
audio/bus-lisbon-1156-42486-1-a.wav	bus	a
audio/shopping_mall-paris-133-4005-6-a.wav	shopping_mall	a
audio/park-helsinki-92-2574-2-a.wav	park	a
audio/park-milan-1063-43559-5-a.wav	park	a
audio/street_traffic-prague-1153-42112-4-a.wav	street_traffic	a
audio/tram-paris-194-5881-8-a.wav	tram	a
audio/park-london-97-2724-2-a.wav	park	a
audio/street_pedestrian-vienna-158-4797-6-a.wav	street_pedestrian	a
audio/airport-helsinki-4-176-5-a.wav	airport	a
audio/public_square-lisbon-1039-41644-5-a.wav	public_square	a
audio/metro_station-london-73-2065-3-a.wav	metro_station	a
audio/public_square-lisbon-1116-42775-2-a.wav	public_square	a
audio/metro-lyon-1126-40830-5-a.wav	metro	a
audio/park-london-95-2652-4-a.wav	park	a
audio/street_pedestrian-vienna-158-4824-5-a.wav	street_pedestrian	a
audio/bus-barcelona-17-695-8-a.wav	bus	a
audio/street_traffic-lisbon-1067-43607-2-a.wav	street_traffic	a
audio/metro_station-vienna-86-2346-3-a.wav	metro_station	a
audio/tram-helsinki-183-5692-1-a.wav	tram	a
audio/airport-helsinki-4-185-7-a.wav	airport	a
audio/metro_station-stockholm-83-2244-1-a.wav	metro_station	a
audio/public_square-lisbon-1039-40230-9-a.wav	public_square	a
audio/bus-helsinki-18-733-3-a.wav	bus	a
audio/metro-london-47-1434-0-a.wav	metro	a
audio/shopping_mall-milan-1084-42273-4-a.wav	shopping_mall	a
audio/street_traffic-paris-172-5295-5-a.wav	street_traffic	a
audio/street_traffic-prague-1006-43649-3-a.wav	street_traffic	a
audio/tram-paris-194-5885-9-a.wav	tram	a
audio/street_pedestrian-london-151-4582-5-a.wav	street_pedestrian	a
audio/metro_station-london-75-2096-4-a.wav	metro_station	a
audio/park-prague-1105-40595-3-a.wav	park	a
audio/public_square-helsinki-111-3209-8-a.wav	public_square	a
audio/bus-paris-32-1003-5-a.wav	bus	a
audio/bus-prague-1120-40839-8-a.wav	bus	a
audio/park-milan-1018-43347-2-a.wav	park	a
audio/tram-lisbon-1100-43047-2-a.wav	tram	a
audio/public_square-helsinki-112-3235-5-a.wav	public_square	a
audio/tram-stockholm-197-5928-6-a.wav	tram	a
audio/metro_station-paris-82-2211-3-a.wav	metro_station	a
audio/park-helsinki-93-2598-2-a.wav	park	a
audio/tram-lisbon-1035-42909-3-a.wav	tram	a
audio/street_pedestrian-vienna-159-4844-0-a.wav	street_pedestrian	a
audio/street_traffic-vienna-176-5434-4-a.wav	street_traffic	a
audio/airport-lyon-1041-40175-4-a.wav	airport	a
audio/metro-london-46-1390-9-a.wav	metro	a
audio/street_traffic-helsinki-165-5055-6-a.wav	street_traffic	a
audio/park-helsinki-92-2546-0-a.wav	park	a
audio/bus-lyon-1001-40693-5-a.wav	bus	a
audio/bus-london-23-850-4-a.wav	bus	a
audio/airport-prague-1023-42171-4-a.wav	airport	a
audio/tram-prague-1151-42224-6-a.wav	tram	a
audio/shopping_mall-lisbon-1137-43373-6-a.wav	shopping_mall	a
audio/tram-barcelona-181-5626-5-a.wav	tram	a
audio/street_pedestrian-lyon-1072-42732-8-a.wav	street_pedestrian	a
audio/metro_station-vienna-88-2401-1-a.wav	metro_station	a
audio/park-lyon-1144-42672-1-a.wav	park	a
audio/tram-paris-192-5863-0-a.wav	tram	a
audio/street_traffic-paris-170-5203-4-a.wav	street_traffic	a
audio/shopping_mall-helsinki-129-3856-7-a.wav	shopping_mall	a
audio/street_traffic-lisbon-1076-41896-4-a.wav	street_traffic	a
audio/public_square-stockholm-120-3547-5-a.wav	public_square	a
audio/bus-prague-1138-41078-7-a.wav	bus	a
audio/public_square-lyon-1024-44073-5-a.wav	public_square	a
audio/public_square-helsinki-111-3219-7-a.wav	public_square	a
audio/tram-milan-1065-40126-4-a.wav	tram	a
audio/street_traffic-milan-1097-41116-0-a.wav	street_traffic	a
audio/shopping_mall-prague-1009-41820-1-a.wav	shopping_mall	a
audio/tram-london-188-5805-3-a.wav	tram	a
audio/tram-lisbon-1035-42518-5-a.wav	tram	a
audio/street_pedestrian-vienna-159-4848-6-a.wav	street_pedestrian	a
audio/metro_station-vienna-88-2408-9-a.wav	metro_station	a
audio/tram-lisbon-1035-40049-1-a.wav	tram	a
audio/metro_station-paris-79-2145-6-a.wav	metro_station	a
audio/airport-helsinki-4-193-3-a.wav	airport	a
audio/metro_station-prague-1019-43305-2-a.wav	metro_station	a
audio/public_square-vienna-122-3617-0-a.wav	public_square	a
audio/public_square-london-113-3280-6-a.wav	public_square	a
audio/airport-stockholm-10-417-8-a.wav	airport	a
audio/tram-milan-1146-40898-7-a.wav	tram	a
audio/metro-london-46-1393-7-a.wav	metro	a
audio/public_square-helsinki-110-3187-2-a.wav	public_square	a
audio/public_square-helsinki-112-3231-8-a.wav	public_square	a
audio/metro_station-stockholm-84-2282-6-a.wav	metro_station	a
audio/metro_station-milan-1127-40282-7-a.wav	metro_station	a
audio/metro_station-paris-80-2171-8-a.wav	metro_station	a
audio/bus-prague-1032-42940-1-a.wav	bus	a
audio/metro-prague-1157-41804-1-a.wav	metro	a
audio/public_square-paris-117-3414-6-a.wav	public_square	a
audio/tram-lyon-1103-42890-4-a.wav	tram	a
audio/tram-barcelona-180-5569-4-a.wav	tram	a
audio/shopping_mall-lisbon-1137-41789-8-a.wav	shopping_mall	a
audio/shopping_mall-milan-1084-41353-8-a.wav	shopping_mall	a
audio/bus-milan-1154-43213-5-a.wav	bus	a
audio/street_pedestrian-lisbon-1004-42901-5-a.wav	street_pedestrian	a
audio/public_square-lyon-1017-40547-0-a.wav	public_square	a
audio/public_square-lyon-1024-40465-2-a.wav	public_square	a
audio/airport-prague-1069-43436-1-a.wav	airport	a
audio/public_square-paris-117-3441-5-a.wav	public_square	a
audio/metro_station-stockholm-85-2290-5-a.wav	metro_station	a
audio/bus-barcelona-15-612-0-a.wav	bus	a
audio/shopping_mall-barcelona-127-3792-0-a.wav	shopping_mall	a
audio/bus-lisbon-1070-42327-0-a.wav	bus	a
audio/street_traffic-london-168-5134-4-a.wav	street_traffic	a
audio/airport-lisbon-1122-41837-2-a.wav	airport	a
audio/airport-helsinki-3-125-0-a.wav	airport	a
audio/metro_station-london-69-2036-3-a.wav	metro_station	a
audio/public_square-paris-116-3384-0-a.wav	public_square	a
audio/metro_station-lyon-1028-42154-4-a.wav	metro_station	a
audio/shopping_mall-prague-1009-40009-8-a.wav	shopping_mall	a
audio/park-barcelona-91-2505-2-a.wav	park	a
audio/street_pedestrian-barcelona-142-4316-1-a.wav	street_pedestrian	a
audio/street_pedestrian-lisbon-1098-43711-8-a.wav	street_pedestrian	a
audio/tram-london-187-5785-7-a.wav	tram	a
audio/bus-london-25-897-6-a.wav	bus	a
audio/street_pedestrian-prague-1051-40068-5-a.wav	street_pedestrian	a
audio/metro-lisbon-1119-40333-9-a.wav	metro	a
audio/street_pedestrian-barcelona-144-4357-6-a.wav	street_pedestrian	a
audio/bus-paris-32-994-4-a.wav	bus	a
audio/metro-stockholm-55-1614-8-a.wav	metro	a
audio/public_square-prague-1075-42984-3-a.wav	public_square	a
audio/metro_station-paris-80-2171-7-a.wav	metro_station	a
audio/airport-lisbon-1122-40971-1-a.wav	airport	a
audio/bus-london-21-826-9-a.wav	bus	a
audio/street_traffic-helsinki-164-5013-4-a.wav	street_traffic	a
audio/park-barcelona-91-2531-4-a.wav	park	a
audio/park-prague-1105-42459-1-a.wav	park	a
audio/park-barcelona-89-2437-0-a.wav	park	a
audio/tram-lisbon-1046-43523-0-a.wav	tram	a
audio/metro_station-barcelona-63-1906-3-a.wav	metro_station	a
audio/metro_station-vienna-88-2414-2-a.wav	metro_station	a
audio/public_square-barcelona-107-3082-0-a.wav	public_square	a
audio/park-paris-98-2748-9-a.wav	park	a
audio/airport-prague-1034-41674-8-a.wav	airport	a
audio/airport-lyon-1041-43949-7-a.wav	airport	a
audio/street_pedestrian-london-151-4575-0-a.wav	street_pedestrian	a
audio/metro_station-lisbon-1007-43110-2-a.wav	metro_station	a
audio/airport-stockholm-12-510-6-a.wav	airport	a
audio/metro-london-48-1467-8-a.wav	metro	a
audio/airport-lisbon-1114-41409-0-a.wav	airport	a
audio/park-prague-1092-43297-6-a.wav	park	a
audio/park-prague-1092-40909-8-a.wav	park	a
audio/bus-paris-30-978-0-a.wav	bus	a
audio/metro-lyon-1139-42060-0-a.wav	metro	a
audio/bus-milan-1155-40604-9-a.wav	bus	a
audio/street_traffic-lyon-1110-42895-4-a.wav	street_traffic	a
audio/shopping_mall-lisbon-1137-41528-5-a.wav	shopping_mall	a
audio/tram-helsinki-184-5726-9-a.wav	tram	a
audio/street_pedestrian-helsinki-148-4489-7-a.wav	street_pedestrian	a
audio/street_traffic-lisbon-1067-42434-5-a.wav	street_traffic	a
audio/bus-lisbon-1070-43623-4-a.wav	bus	a
audio/public_square-lyon-1024-43906-6-a.wav	public_square	a
audio/street_pedestrian-prague-1051-41683-5-a.wav	street_pedestrian	a
audio/public_square-stockholm-120-3519-3-a.wav	public_square	a
audio/shopping_mall-milan-1049-42044-7-a.wav	shopping_mall	a
audio/street_traffic-milan-1094-42996-3-a.wav	street_traffic	a
audio/metro_station-vienna-86-2327-0-a.wav	metro_station	a
audio/tram-paris-195-5901-8-a.wav	tram	a
audio/bus-paris-27-937-1-a.wav	bus	a
audio/public_square-london-113-3269-6-a.wav	public_square	a
audio/public_square-helsinki-112-3232-7-a.wav	public_square	a
audio/shopping_mall-vienna-140-4274-9-a.wav	shopping_mall	a
audio/metro-prague-1026-43608-6-a.wav	metro	a
audio/tram-stockholm-199-6012-2-a.wav	tram	a
audio/street_traffic-lisbon-1067-43273-4-a.wav	street_traffic	a
audio/street_traffic-stockholm-174-5352-8-a.wav	street_traffic	a
audio/street_traffic-milan-1097-41102-6-a.wav	street_traffic	a
audio/metro-paris-52-1542-6-a.wav	metro	a
audio/tram-stockholm-198-5983-2-a.wav	tram	a
audio/metro-helsinki-45-1339-7-a.wav	metro	a
audio/metro_station-london-70-2045-5-a.wav	metro_station	a
audio/shopping_mall-stockholm-136-4120-6-a.wav	shopping_mall	a
audio/bus-vienna-39-1154-1-a.wav	bus	a
audio/metro_station-stockholm-84-2284-1-a.wav	metro_station	a
audio/park-paris-98-2752-9-a.wav	park	a
audio/public_square-paris-116-3402-8-a.wav	public_square	a
audio/public_square-lisbon-1068-43124-5-a.wav	public_square	a
audio/tram-stockholm-197-5930-8-a.wav	tram	a
audio/tram-prague-1042-42289-2-a.wav	tram	a
audio/tram-milan-1036-40526-7-a.wav	tram	a
audio/tram-helsinki-184-5746-6-a.wav	tram	a
audio/public_square-milan-1014-41259-2-a.wav	public_square	a
audio/tram-lisbon-1035-41671-7-a.wav	tram	a
audio/park-london-96-2682-3-a.wav	park	a
audio/street_traffic-paris-172-5290-3-a.wav	street_traffic	a
audio/public_square-vienna-122-3591-6-a.wav	public_square	a
audio/public_square-barcelona-108-3113-0-a.wav	public_square	a
audio/shopping_mall-vienna-140-4259-6-a.wav	shopping_mall	a
audio/street_traffic-helsinki-164-5020-8-a.wav	street_traffic	a
audio/shopping_mall-lisbon-1137-41522-9-a.wav	shopping_mall	a
audio/park-stockholm-103-2932-3-a.wav	park	a
audio/street_traffic-prague-1033-40614-8-a.wav	street_traffic	a
audio/street_traffic-prague-1153-41404-0-a.wav	street_traffic	a
audio/street_pedestrian-helsinki-148-4489-2-a.wav	street_pedestrian	a
audio/metro-stockholm-55-1621-4-a.wav	metro	a
audio/shopping_mall-helsinki-129-3873-4-a.wav	shopping_mall	a
audio/tram-vienna-202-6121-7-a.wav	tram	a
audio/park-paris-100-2844-2-a.wav	park	a
audio/metro_station-barcelona-61-1834-8-a.wav	metro_station	a
audio/street_pedestrian-paris-154-4670-6-a.wav	street_pedestrian	a
audio/metro_station-vienna-88-2414-9-a.wav	metro_station	a
audio/street_traffic-prague-1006-41700-5-a.wav	street_traffic	a
audio/bus-lyon-1124-40724-8-a.wav	bus	a
audio/metro-barcelona-41-1225-7-a.wav	metro	a
audio/tram-barcelona-181-5626-0-a.wav	tram	a
audio/street_traffic-vienna-177-5476-6-a.wav	street_traffic	a
audio/metro-barcelona-42-1269-3-a.wav	metro	a
audio/street_pedestrian-barcelona-144-4360-8-a.wav	street_pedestrian	a
audio/street_traffic-lisbon-1008-40278-4-a.wav	street_traffic	a
audio/tram-lyon-1150-41055-4-a.wav	tram	a
audio/street_traffic-stockholm-174-5368-8-a.wav	street_traffic	a
audio/shopping_mall-milan-1084-40448-8-a.wav	shopping_mall	a
